ngram,prediction,freq,prop
was,done,815,0.005320156
was,even,477,0.00311376
was,feeling,364,0.002376119
was,fine,73,0.000476529
was,first,248,0.001618894
was,for,831,0.005424601
was,found,268,0.00174945
was,from,390,0.002545841
was,full,38,0.000248056
was,fun,370,0.002415285
was,getting,850,0.005548629
was,given,816,0.005326684
was,going,4151,0.027096892
was,gone,141,0.00092042
was,good,785,0.005124322
was,great,758,0.004948071
was,happy,371,0.002421813
was,hard,306,0.001997506
was,having,575,0.003753484
was,he,74,0.000483057
was,held,38,0.000248056
was,her,235,0.001534033
was,his,716,0.004673904
was,how,83,0.000541807
was,i,1044,0.006815022
was,in,5833,0.038076649
was,it,1050,0.006854189
was,just,3533,0.023062713
was,kind,240,0.001566672
was,left,352,0.002297785
was,like,1297,0.008466555
was,looking,831,0.005424601
was,made,1009,0.006586549
was,making,123,0.000802919
was,more,1225,0.007996553
was,much,428,0.002793898
was,my,2186,0.014269768
was,never,905,0.005907658
was,nice,454,0.002963621
was,no,2444,0.01595394
was,not,6273,0.040948881
was,nothing,430,0.002806953
was,now,192,0.001253337
was,of,113,0.000737641
was,off,33,0.000215417
was,on,2318,0.015131437
was,once,166,0.001083615
was,one,2360,0.015405605
was,only,1559,0.010176838
was,originally,118,0.00077028
was,our,244,0.001592783
was,out,674,0.004399736
was,over,526,0.003433622
was,part,36,0.000235001
was,perfect,82,0.000535279
was,pretty,1298,0.008473083
was,probably,665,0.004340986
was,published,37,0.000241529
was,quite,998,0.006514743
was,reading,75,0.000489585
was,ready,439,0.002865704
was,really,1973,0.012879347
was,released,285,0.001860423
was,right,684,0.004465014
was,running,41,0.00026764
was,saying,39,0.000254584
was,sent,42,0.000274168
was,sitting,345,0.002252091
was,so,4513,0.029459955
was,some,84,0.000548335
was,something,768,0.005013349
was,still,2206,0.014400324
was,such,620,0.004047235
was,supposed,714,0.004660848
was,surprised,228,0.001488338
was,taken,796,0.005196128
was,taking,78,0.000509168
was,talking,335,0.002186813
was,that,2752,0.017964502
was,the,12839,0.083810407
was,then,461,0.003009315
was,there,1163,0.00759183
was,thinking,690,0.004504181
was,this,676,0.004412792
was,time,802,0.005235295
was,to,3448,0.02250785
was,told,634,0.004138624
was,too,1348,0.008799473
was,totally,71,0.000463474
was,trying,828,0.005405017
was,up,416,0.002715564
was,used,383,0.002500147
was,very,2658,0.017350889
was,well,152,0.000992225
was,what,126,0.000822503
was,when,692,0.004517237
was,with,579,0.003779595
was,working,608,0.003968902
was,written,333,0.002173757
was,wrong,453,0.002957093
washington,dc,159,1
wasn't,a,149,1
wasnut,the,37,1
waste,of,85,1
watch,.,429,0.23151646
watch,a,37,0.01996762
watch,it,248,0.133837021
watch,the,1139,0.614678899
watched,the,569,1
watching,a,232,0.175359033
watching,the,1091,0.824640967
water,.,2275,0.529315961
water,and,1454,0.338296882
water,in,82,0.019078641
water,to,487,0.113308516
wave,of,72,1
way,.,6161,0.18538244
way,and,1004,0.030210026
way,around,52,0.001564663
way,as,156,0.004693988
way,back,863,0.025967383
way,down,83,0.002497442
way,for,767,0.023078775
way,he,524,0.015766986
way,home,466,0.014021785
way,i,1860,0.055966781
way,in,704,0.021183126
way,into,224,0.006740085
way,it,884,0.026599266
way,of,3078,0.092615996
way,or,234,0.007040982
way,out,606,0.018234338
way,she,105,0.003159415
way,that,1808,0.054402118
way,the,1035,0.031142806
way,they,697,0.020972498
way,through,947,0.028494915
way,to,8376,0.252031053
way,too,866,0.026057652
way,up,154,0.004633809
way,we,713,0.021453933
way,you,867,0.026087741
ways,.,1034,0.314476886
ways,of,548,0.166666667
ways,that,163,0.049574209
ways,to,1543,0.469282238
we,.,4488,0.034632569
we,actually,36,0.000277801
we,al,36,0.000277801
we,all,3921,0.030257198
we,already,41,0.000316385
we,also,1464,0.011297255
we,always,234,0.001805709
we,ar,49,0.000378119
we,are,15695,0.121113675
we,arrived,342,0.002639113
we,as,76,0.00058647
we,believe,294,0.002268711
we,both,703,0.005424843
we,call,289,0.002230128
we,came,377,0.002909198
we,can't,301,0.002322728
we,can,6505,0.050197162
we,cannot,542,0.004182454
we,canut,538,0.004151587
we,come,36,0.000277801
we,could,2638,0.020356666
we,decided,1119,0.008634992
we,did,1968,0.015186474
we,didn't,791,0.006103913
we,didnut,582,0.004491122
we,do,2892,0.022316709
we,don't,1252,0.009661314
we,donut,1488,0.011482456
we,drove,117,0.000902854
we,ended,109,0.000841121
we,feel,376,0.002901481
we,finally,235,0.001813426
we,find,641,0.004946407
we,found,842,0.006497465
we,get,1965,0.015163324
we,go,1144,0.00882791
we,got,2671,0.020611317
we,ha,101,0.000779387
we,had,7450,0.057489447
we,have,13423,0.103581322
we,headed,440,0.00339535
we,hope,497,0.003835202
we,just,1268,0.009784781
we,knew,356,0.002747147
we,know,2097,0.016181929
we,learn,118,0.000910571
we,left,587,0.004529705
we,like,286,0.002206977
we,live,826,0.006373998
we,look,473,0.003650001
we,love,885,0.006829283
we,made,937,0.007230552
we,make,480,0.003704018
we,may,954,0.007361736
we,met,372,0.002870614
we,might,753,0.005810678
we,moved,424,0.003271883
we,must,1376,0.010618185
we,need,2822,0.02177654
we,needed,404,0.003117549
we,never,572,0.004413955
we,now,315,0.002430762
we,only,207,0.001597358
we,put,239,0.001844292
we,read,163,0.001257823
we,really,786,0.00606533
we,saw,774,0.005972729
we,say,166,0.001280973
we,see,1481,0.011428439
we,shall,195,0.001504757
we,should,1970,0.015201908
we,spent,552,0.004259621
we,start,38,0.000293235
we,started,794,0.006127063
we,still,726,0.005602327
we,take,459,0.003541967
we,talked,358,0.00276258
we,then,153,0.001180656
we,think,659,0.005085308
we,thought,541,0.004174737
we,took,839,0.006474315
we,use,172,0.001327273
we,used,587,0.004529705
we,walked,526,0.004058986
we,want,1645,0.012693979
we,wanted,597,0.004606872
we,we,40,0.000308668
we,went,2416,0.018643558
we,were,10155,0.078363133
we,will,4745,0.036615762
we,would,2593,0.020009414
we'll,be,341,0.82566586
we'll,see,72,0.17433414
we're,going,47,1
we've,been,582,0.838616715
we've,had,112,0.161383285
wear,a,237,0.759615385
wear,it,75,0.240384615
wearing,a,637,1
weather,.,480,0.930232558
weather,is,36,0.069767442
web,site,37,1
website,.,846,0.913606911
website,and,80,0.086393089
wedding,.,237,1
wednesday,.,194,1
week,.,5890,0.422191958
week,and,1886,0.135187442
week,but,196,0.014049172
week,for,405,0.029030177
week,i,1567,0.112321697
week,in,553,0.039638736
week,is,518,0.037129955
week,of,862,0.061787685
week,or,580,0.041574081
week,so,77,0.005519318
week,the,159,0.011397032
week,to,618,0.0442979
week,was,36,0.00258046
week,we,533,0.038205147
week,with,71,0.005089241
weekend,.,2370,0.673869775
weekend,and,645,0.183394939
weekend,i,502,0.142735286
weeks,.,1695,0.3732658
weeks,ago,1591,0.350363356
weeks,and,631,0.138956177
weeks,i,71,0.015635323
weeks,of,517,0.113851575
weeks,to,36,0.007927769
weight,.,438,0.526442308
weight,and,36,0.043269231
weight,loss,249,0.299278846
weight,of,109,0.131009615
weird,.,43,1
welcome,.,39,0.039117352
welcome,to,958,0.960882648
well,.,7679,0.313659015
well,and,1446,0.059063802
well,as,7152,0.292132996
well,at,38,0.001552161
well,be,307,0.012539825
well,but,286,0.011682052
well,done,36,0.001470468
well,for,643,0.026264194
well,i,2132,0.087084389
well,in,742,0.030307981
well,it,681,0.027816355
well,known,303,0.01237644
well,that,627,0.025610653
well,the,759,0.031002369
well,this,38,0.001552161
well,to,411,0.016787844
well,we,39,0.001593007
well,with,930,0.037987093
well,worth,73,0.002981783
well,you,160,0.006535414
went,.,300,0.024228719
went,and,81,0.006541754
went,back,933,0.075351316
went,down,413,0.03335487
went,for,576,0.046519141
went,in,157,0.012679696
went,into,720,0.058148926
went,on,1547,0.124939428
went,out,899,0.072605395
went,through,628,0.050718785
went,to,5699,0.460264901
went,with,429,0.034647068
were,.,783,0.0358336
were,a,2143,0.098073315
were,able,731,0.033453847
were,all,1392,0.063704178
were,also,675,0.030891035
were,at,483,0.022104252
were,being,157,0.007185026
were,born,34,0.001555993
were,both,506,0.023156835
were,doing,149,0.00681891
were,given,266,0.012173356
were,going,1011,0.046267905
were,in,1906,0.087227129
were,just,766,0.035055604
were,made,493,0.022561896
were,more,186,0.008512196
were,my,36,0.001647522
were,no,590,0.027001053
were,not,1984,0.09079676
were,on,777,0.035559013
were,only,155,0.007093497
were,so,1086,0.049700243
were,some,212,0.009702073
were,still,695,0.031806325
were,taken,37,0.001693286
were,the,2133,0.09761567
were,there,602,0.027550227
were,to,1108,0.050707061
were,told,36,0.001647522
were,too,41,0.001876344
were,very,678,0.031028328
west,.,71,1
weure,going,76,1
weuve,been,232,1
wh,.,4490,1
what,.,1801,0.02345388
what,a,3083,0.04014898
what,about,985,0.012827358
what,an,189,0.00246129
what,are,1608,0.020940499
what,can,775,0.010092591
what,could,394,0.005130943
what,did,721,0.009389366
what,do,2161,0.028142052
what,does,934,0.0121632
what,else,650,0.008464754
what,had,145,0.001888291
what,happened,1428,0.018596414
what,happens,1236,0.016096055
what,has,754,0.009819115
what,have,39,0.000507885
what,he,2743,0.035721262
what,i'm,618,0.008048028
what,i've,36,0.000468817
what,i,12380,0.161221008
what,if,1347,0.017541575
what,is,6657,0.086692104
what,it,3664,0.047715168
what,ium,561,0.007305734
what,iuve,33,0.000429749
what,kind,753,0.009806092
what,makes,1001,0.013035721
what,my,716,0.009324252
what,other,36,0.000468817
what,people,34,0.000442772
what,she,1450,0.018882913
what,that,640,0.008334527
what,the,4936,0.06428004
what,they,4127,0.053744677
what,this,749,0.009754001
what,to,2569,0.033455313
what,was,2882,0.037531417
what,we,4092,0.053288883
what,will,776,0.010105614
what,would,1255,0.016343487
what,you,5433,0.070752321
what,your,361,0.004701194
what,youure,37,0.00048184
whatever,.,290,0.182160804
whatever,it,348,0.218592965
whatever,the,377,0.236809045
whatever,you,577,0.362437186
whatus,going,78,1
when,.,311,0.004079705
when,a,1918,0.025160368
when,all,488,0.006401595
when,he,5576,0.073146095
when,her,37,0.000485367
when,his,119,0.001561045
when,i'm,667,0.008749721
when,i,22580,0.296204956
when,in,192,0.00251866
when,it's,404,0.005299681
when,it,5578,0.073172331
when,itus,74,0.000970734
when,ium,615,0.008067584
when,my,1448,0.018994897
when,one,565,0.007411683
when,our,147,0.001928349
when,people,610,0.008001994
when,she,3405,0.044666868
when,someone,413,0.005417743
when,that,126,0.001652871
when,the,8474,0.111162126
when,there,514,0.006742664
when,they,4972,0.06522281
when,things,37,0.000485367
when,this,378,0.004958613
when,to,116,0.001521691
when,we,6442,0.084506303
when,you're,454,0.005955582
when,you,8478,0.111214598
when,your,576,0.007555981
when,youure,517,0.006782018
whenever,i,470,1
where,.,44,0.00186078
where,a,698,0.029518735
where,are,74,0.003129493
where,do,112,0.00473653
where,he,1740,0.073585384
where,i,4739,0.200414446
where,is,355,0.01501311
where,it,1444,0.061067411
where,my,592,0.025035947
where,people,40,0.001691618
where,she,970,0.041021737
where,the,4771,0.201767741
where,there,572,0.024190138
where,they,1937,0.081916603
where,this,36,0.001522456
where,to,898,0.037976825
where,we,2230,0.094307705
where,you,2394,0.101243339
whether,i,35,0.010401189
whether,it,674,0.200297177
whether,or,945,0.280832095
whether,the,706,0.209806835
whether,they,429,0.127488856
whether,you,576,0.171173848
which,.,55,0.00135468
which,a,76,0.001871921
which,also,39,0.000960591
which,are,1902,0.046847291
which,can,796,0.019605911
which,could,152,0.003743842
which,had,590,0.01453202
which,has,1614,0.039753695
which,have,495,0.012192118
which,he,1557,0.038349754
which,i,5378,0.132463054
which,in,573,0.0141133
which,is,10898,0.268423645
which,it,521,0.012832512
which,made,265,0.006527094
which,makes,740,0.018226601
which,may,85,0.002093596
which,means,1123,0.027660099
which,of,152,0.003743842
which,one,450,0.011083744
which,she,614,0.015123153
which,the,1927,0.047463054
which,they,1036,0.025517241
which,to,514,0.012660099
which,was,3783,0.09317734
which,we,1381,0.034014778
which,were,732,0.018029557
which,will,1325,0.032635468
which,would,897,0.022093596
which,you,930,0.022906404
while,.,1426,0.10243517
while,and,293,0.021047339
while,he,812,0.058329143
while,i,3662,0.263055815
while,in,387,0.027799727
while,it,749,0.053803606
while,my,188,0.013504777
while,she,495,0.03555779
while,the,3060,0.219811795
while,there,117,0.008404569
while,they,738,0.053013433
while,this,37,0.002657855
while,we,1197,0.085985202
while,you,760,0.054593779
white,.,806,0.404618474
white,and,671,0.33684739
white,house,515,0.258534137
who,also,118,0.003184971
who,are,5213,0.140705552
who,came,111,0.002996032
who,can,1217,0.03284839
who,could,575,0.015519987
who,did,319,0.008610219
who,do,729,0.019676644
who,does,194,0.005236309
who,don't,148,0.00399471
who,donut,424,0.011444303
who,had,2335,0.063024643
who,has,3156,0.085184485
who,have,3631,0.098005344
who,he,120,0.003238954
who,i,1449,0.039110367
who,is,4962,0.13393074
who,just,156,0.00421064
who,knew,164,0.00442657
who,know,87,0.002348242
who,knows,1072,0.028934654
who,live,36,0.000971686
who,loves,44,0.001187616
who,made,86,0.00232125
who,may,114,0.003077006
who,said,37,0.000998677
who,the,265,0.00715269
who,they,362,0.009770844
who,want,531,0.014332371
who,wants,377,0.010175713
who,was,3134,0.084590677
who,we,476,0.01284785
who,were,1779,0.04801749
who,will,1445,0.039002402
who,would,1381,0.03727496
who,you,802,0.021647008
whole,.,232,0.124664159
whole,lot,610,0.327780763
whole,new,194,0.10424503
whole,thing,825,0.443310048
whom,i,331,1
why,.,1843,0.131595859
why,are,527,0.037629418
why,did,594,0.042413424
why,do,997,0.071188861
why,does,124,0.008853981
why,he,560,0.039985719
why,i,2671,0.190717601
why,is,872,0.062263477
why,it,570,0.04069975
why,not,1171,0.083612995
why,should,81,0.005783649
why,the,1260,0.089967869
why,they,728,0.051981435
why,this,162,0.011567297
why,we,699,0.049910746
why,would,592,0.042270618
why,you,554,0.039557301
wi,.,1006,1
wife,.,452,0.372016461
wife,and,763,0.627983539
wil,.,70,1
will,.,1132,0.016991894
will,all,79,0.00118583
will,allow,116,0.001741219
will,also,1406,0.021104773
will,always,1198,0.017982588
will,be,27318,0.41005704
will,become,598,0.008976283
will,begin,74,0.001110778
will,bring,416,0.006244371
will,change,37,0.000555389
will,come,1190,0.017862504
will,continue,985,0.01478535
will,definitely,77,0.001155809
will,do,1374,0.020624437
will,end,38,0.000570399
will,ever,287,0.004308016
will,find,1142,0.017141999
will,get,1701,0.025532873
will,give,1020,0.015310718
will,go,1145,0.017187031
will,happen,469,0.007039928
will,have,4349,0.065280696
will,help,1100,0.016511558
will,i,552,0.0082858
will,it,41,0.000615431
will,just,424,0.006364455
will,keep,592,0.00888622
will,know,405,0.006079255
will,leave,37,0.000555389
will,likely,35,0.000525368
will,look,291,0.004368058
will,love,121,0.001816271
will,make,1609,0.024151906
will,need,843,0.012653858
will,never,1780,0.026718703
will,no,37,0.000555389
will,not,3923,0.05888622
will,now,39,0.00058541
will,of,72,0.001080757
will,only,542,0.008135695
will,post,162,0.002431702
will,probably,859,0.012894026
will,receive,288,0.004323026
will,say,620,0.009306515
will,see,1063,0.015956169
will,soon,146,0.002191534
will,start,283,0.004247974
will,still,581,0.008721105
will,take,1497,0.02247073
will,tell,626,0.009396578
will,the,234,0.003512459
will,try,470,0.007054938
will,turn,37,0.000555389
will,work,544,0.008165716
will,you,616,0.009246473
willing,to,2285,1
win,.,759,0.418874172
win,a,442,0.24392936
win,the,611,0.337196468
wind,.,111,1
window,.,541,0.879674797
window,and,74,0.120325203
wine,.,480,0.491299898
wine,and,497,0.508700102
winner,.,279,0.343173432
winner,of,258,0.317343173
winner,will,276,0.339483395
winter,.,482,1
wish,i,1326,0.528708134
wish,to,932,0.371610845
wish,you,250,0.099681021
with,.,3259,0.018456851
with,a,33466,0.189529602
with,all,3594,0.020354073
with,an,3954,0.022392878
with,and,839,0.004751549
with,another,784,0.004440065
with,any,884,0.0050064
with,both,421,0.002384269
with,different,40,0.000226534
with,each,1270,0.007192452
with,every,552,0.003126168
with,everything,113,0.000639958
with,family,78,0.000441741
with,friends,743,0.004207868
with,god,632,0.003579236
with,good,119,0.000673938
with,great,427,0.00241825
with,her,5317,0.030112021
with,him,2763,0.01564783
with,his,4507,0.025524709
with,how,532,0.003012901
with,in,36,0.000203881
with,it,4076,0.023083806
with,its,1330,0.007532253
with,just,692,0.003919037
with,little,439,0.00248621
with,lots,543,0.003075198
with,love,37,0.000209544
with,many,638,0.003613216
with,me,5058,0.028645214
with,more,995,0.005635031
with,my,9696,0.054911822
with,myself,81,0.000458731
with,new,428,0.002423913
with,no,2202,0.012470692
with,one,1708,0.009672998
with,only,599,0.003392345
with,other,1285,0.007277402
with,others,619,0.003505612
with,our,2364,0.013388155
with,people,914,0.0051763
with,several,36,0.000203881
with,so,620,0.003511276
with,some,3896,0.022064404
with,someone,637,0.003607553
with,something,611,0.003460306
with,such,735,0.004162561
with,that,2901,0.016429372
with,the,43529,0.246519873
with,their,3465,0.019623501
with,them,3147,0.017822556
with,these,1168,0.00661479
with,this,4905,0.027778722
with,those,777,0.004400421
with,two,960,0.005436814
with,us,2229,0.012623603
with,water,112,0.000634295
with,what,1100,0.006229683
with,which,546,0.003092188
with,whom,186,0.001053383
with,you,3683,0.02085811
with,your,3297,0.018672058
within,a,979,0.268366228
within,the,2669,0.731633772
without,a,1681,0.35464135
without,any,777,0.163924051
without,being,405,0.085443038
without,having,289,0.060970464
without,it,37,0.007805907
without,the,1551,0.32721519
wo,.,448,1
woke,up,1171,1
woman,.,842,0.348365743
woman,and,246,0.101779065
woman,in,422,0.174596607
woman,who,907,0.375258585
women,.,926,0.254395604
women,and,821,0.225549451
women,are,532,0.146153846
